# id	файл	заголовок	АДРЕС	ЦЕНА
I0436	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Заход ориентировался на «8» честных флагов, по факту в старте лекции их было 9	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_dobor-L2.md#ОТЧЁТ, строка 108	НЕ НАЗВАНА
I0437	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	`/cost` физически недоступен из headless-захода, точные токены снять не удалось	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_dobor-L2.md#ОТЧЁТ, строка 114	НЕ НАЗВАНА
I0438	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Общий генераторный баг: узкая таблица _CMD пропускает сырой LaTeX на экран во всех лекциях	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_fix-latex.md#ЗАДАНИЕ, строка 9	читатель видит бэкслеши вместо математики; хуже всего в §10–12 (грязные матрицы), §16 (цеп
I0439	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Правило \in→∈ частично матчило начало \int, тихо подменяя интеграл на неверный символ	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_fix-latex.md#ОТЧЁТ, строка 147	иначе \int → «∈t», тихая подмена — второй интеграл искажён (§25, Вассерштейн)
I0440	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Общий генераторный баг: fields_of() не останавливался перед строкой-сноской «> поле:…», че	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_fix-latex.md#ЗАДАНИЕ, строки 10–11	дубль — один раз криво инлайном, один раз красиво в рамке
I0441	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Собственный критерий приёмки захода (grep-паттерн) технически ловит не то, что заявлено	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_fix-latex.md#ПЛАН, строка 116	grep -oP паттерн в шелле ловит двойные бэкслеши (нашёл лишь 1 \\theta) при реальных ~69 ут
I0442	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Три расхождения между регэксп-спецификацией захода и живым исходником обнаружены только по	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_fix-latex.md#ПЛАН, строки 118–121	НЕ НАЗВАНА (форма \mathsf T без скобок, отсутствие \sum в списке, экранирование & в матриц
I0443	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	При закрытии критерия найдены ещё 2 артефакта того же класса («бэкслеш на экране»), уже пр	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_fix-latex.md#ОТЧЁТ, строки 165–166	НЕ НАЗВАНА
I0444	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Ожидание захода «2 моно-плейсхолдера портретов» не подтвердилось фактом — вышел только 1	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_html-L2.md#ОТЧЁТ, строка 180	НЕ НАЗВАНА
I0445	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	`/cost` физически недоступен из headless-режима, точные токены корневой сессии снять не уд	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_html-L2.md#ОТЧЁТ, строка 189	НЕ НАЗВАНА
I0446	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	`/cost` физически недоступен из захода, точные токены всего прохода снять не удалось	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_ideal-L2.md#ОТЧЁТ, строка 121	НЕ НАЗВАНА
I0447	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Линтер парсит поле «появления:[...]» наивным split(","), из-за чего запятые внутри скобок 	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_pravki-L6.md#ВОПРОСЫ, строка 137	вместо реальных 4 лекций насчитывает 6 «id» (ложное редакционное предупреждение)
I0448	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Общий расход токенов по сессии не инструментирован, точная цифра из захода недоступна	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_pravki-L6.md#ОТЧЁТ, строка 158	НЕ НАЗВАНА
I0449	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	Заход сам себе противоречит: требует «~13–15 §-разделов» и одновременно «≥20 матблоков», ч	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_sborka-L2.md#ВОПРОСЫ, строка 105	НЕ НАЗВАНА
I0450	KORPUS-kursleto_2026-06-30_L2-optimizaciya.md	`/cost` физически недоступен из headless-режима, точные токены снять не удалось	kurs leto 2026/zhurnal/2026-06-30_L2-optimizaciya/kod_sborka-L2.md#ОТЧЁТ, строка 159	НЕ НАЗВАНА
I0451	KORPUS-kursleto_2026-06-30_edinyy-istochnik.md	`/cost` физически недоступен из headless-захода, точные токены снять не удалось	kurs leto 2026/zhurnal/2026-06-30_edinyy-istochnik/kod_generator-visual.md#ОТЧЁТ, строка 90	НЕ НАЗВАНА
I0452	KORPUS-kursleto_2026-06-30_edinyy-istochnik.md	Заявленный в заходе стек генератора (markdown-it-py + mdit-py-plugins + Jinja2 + PyYAML) ф	kurs leto 2026/zhurnal/2026-06-30_edinyy-istochnik/kod_generator.md#ВОПРОСЫ, строка 107	НЕ НАЗВАНА (переключение на именованный стек требует шаг pip install и несёт версионные ри
I0453	KORPUS-kursleto_2026-06-30_edinyy-istochnik.md	Контракт SHEMA-istochnika.md сам себе противоречит: §5 объявляет `{shennon}`, а §3 и заход	kurs leto 2026/zhurnal/2026-06-30_edinyy-istochnik/kod_generator.md#ВОПРОСЫ, строка 109	при буквальном инстанцировании линтер валит сборку (`→[shannon]` не резолвится в `{shennon
I0454	KORPUS-kursleto_2026-06-30_edinyy-istochnik.md	`/cost` физически недоступен из headless-захода, точные токены снять не удалось	kurs leto 2026/zhurnal/2026-06-30_edinyy-istochnik/kod_generator.md#ОТЧЁТ, строка 154	НЕ НАЗВАНА
I0455	KORPUS-kursleto_2026-07-01_struktura-i-svyazi.md	Фан-аут 7 субагентов Sonnet рекурсивно расплодился в 50+ вложенных агентов	kurs leto 2026/zhurnal/2026-07-01_struktura-i-svyazi/kod_usilenie-svyazey.md#ОТЧЁТ, строки 116–118	суммарно 50+ агентов, всплеск порядка ~9 млн токенов за ~15 минут, массовые rate-limit'ы (
I0456	KORPUS-kursleto_2026-07-02_edinoe-okno-pamyati.md	Два CANON-дока никогда не были зарегистрированы в NAVIGATION.md	kurs leto 2026/zhurnal/2026-07-02_edinoe-okno-pamyati/kod_perenos-i-checker.md#ОТЧЁТ, строки 110–112 (см. также #ВОПРОСЫ, строки 92–93)	2 нарушения (2-idei/zhurnal-intervyu.md и biblioteka/00-CHTO-GDE.md — оба не упомянуты в N
I0457	KORPUS-kursleto_2026-07-02_edinoe-okno-pamyati.md	Папка snapshots/ существует, но не описана в «Карте папок» NAVIGATION.md	kurs leto 2026/zhurnal/2026-07-02_edinoe-okno-pamyati/kod_perenos-i-checker.md#ОТЧЁТ, строки 116–117 (см. также #ВОПРОСЫ, строка 94)	1 нарушение («Карта папок»: реальная папка snapshots/ не описана); итог 3 нарушения
I0458	KORPUS-kursleto_2026-07-02_edinoe-okno-pamyati.md	Независимый верификатор дал 4 ложных срабатывания «битая ссылка»	kurs leto 2026/zhurnal/2026-07-02_edinoe-okno-pamyati/kod_perenos-i-checker.md#ОТЧЁТ, строка 143	перепроверка вручную показала ложные срабатывания — верификатор резолвил только от корня р
I0459	KORPUS-kursleto_2026-07-09_sayt-rasshirenie.md	Headless Chrome на машине держит жёсткий пол ширины окна ≈500px, игнорируя --window-size	kurs leto 2026/zhurnal/2026-07-09_sayt-rasshirenie/kod_ekran2.md#ОТЧЁТ, строка 114	при прямом запросе --window-size=390,844 реальный window.innerWidth всё равно оказывался 5
I0460	KORPUS-kursleto_zhurnal-root.md	Renumber порядок в istochnik/ осиротил собранный HTML и разбросал стале-номера «ЛN» по про	kurs leto 2026/zhurnal/kod_uborka-renumber.md#ЗАДАНИЕ, строка 5	build.py именует выходной HTML по porjadok → появился новый _out/L6-optimizaciya.html, ста
